name_1,l,b,RA_1,dec_1,name_2,type,created,modified,ra_2,dec_2,epoch,parallax,pm_ra,pm_dec,galactic_lng,galactic_lat,distance,distance_err,scheme,epoch_of_elements,mean_anomaly,arg_of_perihelion,eccentricity,lng_asc_node,inclination,mean_daily_motion,semimajor_axis,epoch_of_perihelion,ephemeris_period,ephemeris_period_err,ephemeris_epoch,ephemeris_epoch_err,perihdist,Last_Fit_2,Last_fit_2a,Alive,Fit_covariance,Classification,",",Observing_mode,TAP_priority,Baseline_magnitude,Source_magnitude,piEN,t0,piEE,u0,Spectras,tE,Blend_magnitude,name2,Separation
Gaia20bgu,308.40269,-1.98481,205.559,-64.31565,Gaia20bgu,SIDEREAL,2020-06-30 22:58:43.812446+00:00,2022-08-16 00:00:49.695918+00:00,205.559,-64.31565,2000.0,,,,308.402691449006,-1.98481303474459,,,,,,,,,,,,,,,,,,2459346.9396480382,2459346.835166552,false,"[[73.71028111869656, 1.2938523147494927, -85.53825598514575, 0.2033085419350265, -0.4157321271038913, 55110.30886396631, -3.4115144167564533, 2843.5871987099486, -4.707041534688567], [1.2938523079167987, 0.2699899114150115, -23.748837006711728, 0.048892196971685446, -0.1135573762934363, 11914.055023690913, -0.7359480100386253, 573.1936986655797, -0.948376324711219], [-85.53825539411618, -23.748837011917786, 2459.5842826505227, -4.513190793726501, 10.796248507200978, -1055338.1739809553, 65.1740702782885, -50911.36326421401, 84.30421282327501], [0.20330854070047677, 0.048892196974168085, -4.5131907929983885, 0.009987244002594108, -0.02078955700489416, 2163.1321622811015, -0.1336055064096799, 103.75431605754363, -0.1714971812029633], [-0.41573212422828587, -0.11355737629981276, 10.79624850555781, -0.020789557005004046, 0.05034726817829072, -5029.1789492825255, 0.3105355137083136, -241.851951574327, 0.4000676480421743], [55110.30856225041, 11914.055023729872, -1055338.1737542849, 2163.1321621784664, -5029.178949017093, 526113151.91088444, -32498.945529965273, 25299961.284412794, -41860.59492098646], [-3.411514398121438, -0.7359480100414892, 65.17407026432804, -0.13360550640342336, 0.3105355136921118, -32498.94552998547, 2.0075457373431593, -1562.8366702313788, 2.5858580278165344], [2843.5871841405287, 573.1936986556184, -50911.36325229958, 103.75431605047997, -241.851951556645, 25299961.283890896, -1562.8366701981672, 1220832.5310785323, -2020.4224903871836], [-4.7070415105713375, -0.9483763246927306, 84.30421280338564, -0.17149718119091312, 0.4000676480120765, -41860.594920034404, 2.585858027756114, -2020.4224903829206, 3.343921918903937]]",Microlensing PSPL,,Regular,1.92739,16.688,16.783,0.26325,2458971.179,-0.64575,0.68629,0.0,158.449,19.376,,0.0
Gaia20bib,353.466,-6.45858,269.09725,-37.83536,Gaia20bib,SIDEREAL,2020-06-30 22:58:18.052051+00:00,2022-08-16 00:00:39.937500+00:00,269.09725,-37.83536,2000.0,,,,353.465999300586,-6.45857556686434,,,,,,,,,,,,,,,,,,,2446756.5,false,"[[0.9139156173420175, 0.294170487953941, -16.566100960815763, -0.4586741057391169, -0.39877908035527687, 1311.1168443940403, -1.1650826870541966], [0.29417048782415456, 0.11772401255822001, -4.898507511562019, -0.11585050635964066, -0.12551838378625127, 460.4770947335262, -0.40926238131774917], [-16.566100963324693, -4.89850751472462, 308.94994975668294, 8.918178567174008, 7.281587357108133, -23056.467199031245, 20.48673992036569], [-0.4586741059188209, -0.11585050648265009, 8.918178569175064, 0.2743780281188059, 0.20403817324375695, -605.1296741801114, 0.5376253012372605], [-0.3987790803712296, -0.12551838384801553, 7.281587356302888, 0.20403817317335718, 0.1743940974651579, -567.3386304280289, 0.5041385198983126], [1311.1168441792915, 460.4770948506691, -23056.4671915338, -605.1296738143787, -567.3386303114331, 1945575.2723799043, -1728.989833120682], [-1.1650826868629105, -0.40926238142169635, 20.48673991369506, 0.5376253009120361, 0.5041385197945044, -1728.9898331200247, 1.5365161371824048]]",Microlensing PSPL,,Regular,5.68072,18.897,19.334,-2.0,2458931.144,-0.2372,0.0,0.0,65.039,20.095,,0.0
Gaia20biy,357.23575,2.01107,262.75218,-30.19702,Gaia20biy,SIDEREAL,2020-06-30 22:57:53.600625+00:00,2022-08-16 00:00:49.665040+00:00,262.75218,-30.19702,2000.0,,,,357.235746405628,2.01107181023187,,,,,,,,,,,,,,,,,,2459257.844726152,2459257.83630141,false,"[[9.729389954210166, -1.9842023466827088, -486.65568196200394, -4.94566983317529, 0.34985134955565605, 38758.73562307542, -41.70936286718322], [-1.984202346681168, 0.40691758465570765, 100.09275244286282, 1.0276641259799892, -0.07502974272421943, -7963.433529225047, 8.569724456728714], [-486.6556819568796, 100.09275244188952, 25315.012088144988, 260.8423983549872, -15.851010599969376, -1990344.4473446296, 2141.8390159508926], [-4.945669833114271, 1.0276641259682697, 260.84239835455725, 2.8958073877694073, -0.19060090309166772, -20467.476340664074, 22.027276317906754], [0.34985134957371905, -0.07502974272798262, -15.851010601074352, -0.1906009031033105, 0.03534654617387128, 1352.7611249998797, -1.4560871343418793], [38758.735622831024, -7963.433529181104, -1990344.4473528694, -20467.4763407827, 1352.7611249181332, 157280596.33465514, -169253.2183353477], [-41.70936286692049, 8.569724456681481, 2141.839015959774, 22.027276318034556, -1.4560871342539197, -169253.2183353488, 182.13737447642296]]",Microlensing PSPL,,No,2.60313,16.899,18.439,0.22117,2458940.898,-0.12656,-0.02936,0.0,86.863,17.2,,0.0
Gaia20bja,5.35571,-3.41027,272.74936,-26.00154,Gaia20bja,SIDEREAL,2020-06-30 22:57:41.720270+00:00,2022-08-16 00:00:49.652415+00:00,272.74936,-26.00154,2000.0,,,,5.35570594394964,-3.41026935729467,,,,,,,,,,,,,,,,,,2459187.2745301924,2459187.17018655,false,"[[94.83400877857372, 1.282560639536022, -1725.791220937658, -0.1076076792192111, -2.662781189424878, 3907.224853578299, 2.3641754041584035, 368.25194766694347, -653.555842435652], [1.28256363531341, 0.15622688904799614, -148.1801592212747, -0.014284414438691651, -0.23246156253774092, 549.6030821099114, -0.9953003706947835, 29.924925581219906, -52.99364807295516], [-1725.7939148548555, -148.18014112100306, 143676.95911554183, 13.489820287813306, 225.12780528173477, -517580.8434903506, 879.6248685295346, -29131.51464863104, 51597.25537640197], [-0.10760795594259036, -0.014284414781948123, 13.489822268425371, 0.0013072507502659388, 0.021167643766924486, -50.321658100544305, 0.0922154787962326, -2.7213724576702427, 4.819054345021903], [-2.662785428593097, -0.23246153572724404, 225.12780678546383, 0.02116764080468395, 0.3527764547782915, -812.2882533251536, 1.3855043901514117, -45.63590187488611, 80.82881669906695], [3907.2355682832317, 549.603103634701, -517580.92758373875, -50.32165886112174, -812.2883796742507, 1938223.2186208412, -3579.9301537278857, 104392.14943677041, -184856.53832930815], [2.364153257770901, -0.9953007452862064, 879.6253391832996, 0.09221551086013488, 1.3855051184137053, -3579.9313343697618, 7.681528993017275, -175.2501224850917, 310.17042529736267], [368.25248589095, 29.924921225461077, -29131.51398367747, -2.7213719936540657, -45.63590052807666, 104392.12999078976, -175.2500229855692, 5920.147763297929, -10486.416656679541], [-653.5567951551791, -52.99364030883088, 51597.254150868415, 4.819053518678177, 80.82881423875565, -184856.50371479086, 310.1702487729416, -10486.41664699204, 18574.852348391054]]",Microlensing PSPL,,No,1.8702,19.399,20.23,-0.0202,2458357.691,-0.30314,0.21777,0.0,192.635,20.078,,0.0
Gaia20bjo,345.36614,5.45702,250.86338,-37.62692,Gaia20bjo,SIDEREAL,2020-06-30 22:57:23.578724+00:00,2022-08-16 00:00:48.955822+00:00,250.86338,-37.62692,2000.0,,,,345.366135383514,5.45702382853493,,,,,,,,,,,,,,,,,,,2446756.5,false,"[[0.004976968272586442, 0.00014890340074210864, -0.011798580243098999, -0.0020230582372942813, -0.0018271427211825112, 3.034759945784827, -0.001453501140745844], [0.0001489034006829882, 0.00045506957947682986, -0.08865617504499151, -0.0002606262177191186, -0.0005693793982245878, 8.216661613078696, -0.003910042326322155], [-0.01179858023087542, -0.08865617504442361, 18.31285070467085, 0.005649195810355468, 0.08919234464510836, -1603.4094012940443, 0.7629273133160352], [-0.0020230582372933836, -0.00026062621776033897, 0.0056491958188908875, 0.0034002574037254986, 0.0024427709826297913, -4.993931828245114, 0.002384638417951388], [-0.0018271427211255294, -0.0005693793982520541, 0.08919234465133737, 0.002442770982590439, 0.0022968781678325014, -10.589312057548465, 0.005046629037444403], [3.034759944716342, 8.216661613082744, -1603.4094013051458, -4.993931827500138, -10.589312057055936, 148519.7420448472, -70.67780062300695], [-0.0014535011402374552, -0.003910042326324212, 0.7629273133213448, 0.0023846384175969307, 0.005046629037210186, -70.67780062300933, 0.033634714285097046]]",Microlensing PSPL,,Regular,5.3914,17.633,18.364,-0.37876,2458935.087,-0.29176,0.29225,0.0,75.395,18.407,,0.0
Gaia20blu,6.21201,13.51602,257.73099,-16.41012,Gaia20blu,SIDEREAL,2020-06-30 22:56:58.454159+00:00,2022-08-16 00:00:48.910475+00:00,257.73099,-16.41012,2000.0,,,,6.21200864146371,13.5160215311876,,,,,,,,,,,,,,,,,,,2446756.5,false,"[[0.7867012773365281, -0.031876747924164964, -10.15144827539798, 0.25806746813834863, -0.39015238330955365, 0.407124951024645, -2.5347223292962204, 0.9560402509722555, -6.88240001185737, 141.3169868112526, -0.4955393993989017], [-0.031876747924157636, 0.0015087001452057346, 0.341653029717603, -0.007949804144282013, 0.013943082650225916, 0.02098409079145275, -0.1307086411593023, -0.016123620651290325, 0.11597851423709583, -5.107352636815454, 0.01792864506902669], [-10.151448275401096, 0.34165302971782785, 159.11877061987465, -4.1971435867460425, 5.800787384488264, -18.259377236301642, 113.71195180668026, -20.21399569011371, 145.55377473721558, -2075.2628440388594, 7.270233948253689], [0.2580674681384251, -0.007949804144287649, -4.197143586746004, 0.1150652993922673, -0.15140315363162085, 0.5847046140080232, -3.641122024375538, 0.5868917176769983, -4.226089588953155, 54.089382078728654, -0.18942973311234165], [-0.3901523833096352, 0.013943082650233016, 5.8007873844877516, -0.1514031536316091, 0.21455428591671083, -0.5464315092591627, 3.402850610516318, -0.6837849589645106, 4.923424903515554, -76.9445365441784, 0.2696297577224177], [0.40712495443355656, 0.020984090701664793, -18.2593772990415, 0.5847046157221133, -0.5464315114586262, 6930.486264871312, -43209.17336357579, 4.687248627756916, -33.76103372943242, 189.17923603937615, -0.6597175481611499], [-2.5347223505496146, -0.13070864059950535, 113.71195219784184, -3.641122035062304, 3.4028506242292207, -43209.17336357587, 269394.2208371656, -29.190335103618924, 210.25040967690992, -1178.0889458726554, 4.108303264365205], [0.9560402501519093, -0.01612362063515714, -20.21399567341534, 0.5868917172006592, -0.6837849583948346, 4.687246002914167, -29.190318738640745, 8305.622314553022, -59910.509978372786, 242.027850081295, -0.8464888784035881], [-6.8824000059399975, 0.11597851412072249, 145.55377461676602, -4.226089585517201, 4.923424899406334, -33.76101479593986, 210.2502916331937, -59910.50997837273, 432150.0704840659, -1742.647225145438, 6.09487679105428], [141.31698681127858, -5.107352636817871, -2075.26284403863, 54.08938207872331, -76.94453654417669, 189.179235259413, -1178.0889410098519, 242.02785028323586, -1742.647226602089, 27640.10292058634, -96.86145797792045], [-0.49553939939899133, 0.017928645069035114, 7.270233948252864, -0.18942973311232233, 0.2696297577224109, -0.6597175454308725, 4.1083032473428585, -0.8464888791100386, 6.0948767961500865, -96.86145797792015, 0.3394436837554218]]",Microlensing PSPL,,Regular,2.37595,19.641,24.514,1.89251,2458940.397,-2.0,0.0,0.0,73.906,19.654,,0.0
Gaia20bof,299.26406,-0.86052,184.61816,-63.49726,Gaia20bof,SIDEREAL,2020-06-30 22:56:45.361788+00:00,2022-08-16 00:00:49.287877+00:00,184.61816,-63.49726,2000.0,,,,299.264064613273,-0.860520010881602,,,,,,,,,,,,,,,,,,2459331.6031145775,2446756.5,false,"[[0.06373300133087058, -0.0015076368282524052, 0.015115329983912063, 0.0006619781631581673, 0.0015641944402497163, 32.045280385251004, -0.0008314678130145009], [-0.0015076368282741406, 0.0010112270444720612, 0.1154747518972641, -0.00098961938674099, 0.001101660835501311, -168.8086492789431, 0.004361624708915155], [0.015115329981232897, 0.11547475189726017, 14.627589912464705, -0.1259253895020574, 0.1455580957340775, -20667.0492995596, 0.5338032695550925], [0.0006619781631809904, -0.0009896193867404268, -0.1259253895019922, 0.0012075063722694814, -0.0012283414997224362, 176.28168961837508, -0.0045578305937400716], [0.0015641944402232787, 0.001101660835501501, 0.14555809573410544, -0.001228341499723318, 0.001638600579772106, -203.0376758320879, 0.005250298420722141], [32.04528038909005, -168.80864927897557, -20667.049299564285, 176.28168961850855, -203.0376758320939, 29673438.66890144, -766.6147114128455], [-0.0008314678131136849, 0.004361624708915971, 0.5338032695552108, -0.004557830593743496, 0.0052502984207222665, -766.6147114128416, 0.019808377970737857]]",Microlensing PSPL,,Regular,0.51964,15.776,15.855,0.34841,2458969.543,-0.40972,-0.24756,0.0,53.877,18.672,,0.0
Gaia20brz,352.04636,3.91451,257.43597,-33.37071,Gaia20brz,SIDEREAL,2020-06-30 22:56:26.844336+00:00,2022-08-16 00:00:49.254281+00:00,257.43597,-33.37071,2000.0,,,,352.046359080575,3.91451030353537,,,,,,,,,,,,,,,,,,2459151.791109774,2459151.66940847,false,"[[2.7132376053558347, -0.017921269875814935, 0.5218660060494226, -0.020056482095504757, 0.012432811664449364, -0.0009158504247044555, -2.0111049700889486e-05], [-0.017921269875823476, 0.00014547929174045266, 0.0034319677023574384, 0.00015011340947143574, 4.620574955406736e-05, 2.2610170326432726e-05, -1.7408576428203647e-08], [0.5218660060468839, 0.0034319677023755186, 2.005491652605702, -0.00032983661408842493, 0.04071721406875643, 0.004410520563344882, -8.05561215575283e-05], [-0.02005648209550914, 0.00015011340947140256, -0.0003298366141075866, 0.00023114668475807004, -6.227876859266181e-05, 1.5262072709024867e-05, -4.122657502228998e-07], [0.012432811664384742, 4.620574955452489e-05, 0.04071721406875513, -6.227876859217392e-05, 0.0011676001435354038, 8.809568759308965e-05, -3.7239889651486144e-06], [-0.0009158504289749612, 2.2610170352640504e-05, 0.00441052056196987, 1.5262072739567852e-05, 8.809568756237734e-05, 1.1351832834660599e-05, -1.7797517252533486e-07], [-2.0111049699840263e-05, -1.740857643494094e-08, -8.05561215572779e-05, -4.1226575023054597e-07, -3.7239889651429494e-06, -1.7797517257944231e-07, 8.14186090906094e-08]]",Microlensing PSPL,,No,0.5172,17.245,17.501,-0.69248,2458987.189,-1.99996,0.80828,0.0,81.882,18.94,,0.0
Gaia20btb,355.77364,-1.35251,265.15526,-33.24244,Gaia20btb,SIDEREAL,2020-06-30 22:56:20.099372+00:00,2022-08-16 00:00:32.678859+00:00,265.15526,-33.24244,2000.0,,,,355.773635075989,-1.35251164042495,,,,,,,,,,,,,,,,,,2459258.7815312515,2459258.66684319,false,"[[20.19052848806523, -29.5195573888711, -41.16942756883133, 53.18297992060284, -63.36785193293496, -0.07109998368408234, 0.0009383499754478223], [-29.519557389206636, 57.23849660685701, 76.53512438529968, -24.15931976939041, 104.79616935428874, 0.12214453739979403, -0.00014679538581134974], [-41.16942756921681, 76.53512438517716, 102.94148443894963, -46.22629838803, 143.30963449780552, 0.16612681324929424, -0.0005387045365154877], [53.182979919207774, -24.159319766411116, -46.22629838409786, 348.28246457830704, -120.69006305347993, -0.1184144065663724, 0.007522922075973392], [-63.367851933205564, 104.79616935362226, 143.30963449713866, -120.69006305865364, 209.41168207884036, 0.238852860291457, -0.0018720143110089215], [-0.07109998368058143, 0.12214453739366296, 0.16612681324099668, -0.11841440656141596, 0.23885286027967234, 0.00027396585116743074, -1.820255275785409e-06], [0.0009383499754148134, -0.000146795385748379, -0.0005387045364311253, 0.007522922075942907, -0.0018720143108927234, -1.8202552758551543e-06, 2.9714467489387228e-06]]",Microlensing PSPL,,No,1.40603,19.109,17.848,2.0,2458938.524,-2.0,0.07411,0.0,18.178,null,,0.0
Gaia20btc,356.92712,-3.47138,268.03795,-33.35549,MOA-2020-BLG-051,SIDEREAL,2020-07-20 04:53:18.558441+00:00,2022-08-16 00:00:17.116608+00:00,268.037700026,-33.3554921667,2000.0,,,,356.927016401849,-3.47119959279794,,,,,,,,,,,,,,,,,,,2446756.5,false,"[[371.34099662301924, -118.32415735869822, 232.99397768904035, 26.021294911495207, -43.454072681121346, 0.06227154838201565, -0.0006953139480892873], [-118.32415736568973, 37.838804698369444, -74.30751842944402, -8.094114832934775, 13.878734180344154, -0.01985341032353807, 0.00023158087203930186], [232.99397769180928, -74.30751842593885, 146.23475783034374, 16.245439497891127, -27.27455100758117, 0.039078390615729514, -0.0004420710198243096], [26.021294900514665, -8.094114828945191, 16.24543949080605, 2.1611587959532543, -2.9911156859070878, 0.004348996758174833, -2.7126564470397152e-05], [-43.45407268301327, 13.878734180129092, -27.274551008444504, -2.9911156873244473, 5.096726619641866, -0.007289040538977677, 8.362151311786095e-05], [0.06227155151869363, -0.019853411322256657, 0.03907839258359178, 0.004348996979274111, -0.007289040905791321, 1.0443603022675718e-05, -1.1749373820930931e-07], [-0.0006953139486013397, 0.00023158087218933443, -0.0004420710201404406, -2.712656452695438e-05, 8.362151317421261e-05, -1.1749373239060276e-07, 1.540376858467796e-08]]",Microlensing PSPL,,No,6.33328,15.729,14.246,2.0,2458964.416,-1.21096,0.08552,0.0,20.934,null,,0.7517100041280658
Gaia20bti,356.18127,-4.6417,268.80574,-34.58746,Gaia20bti,SIDEREAL,2020-06-30 22:56:01.160633+00:00,2022-08-16 00:00:49.184523+00:00,268.80574,-34.58746,2000.0,,,,356.181274764585,-4.64170385361256,,,,,,,,,,,,,,,,,,,2446756.5,false,"[[45785.68125946813, -3463.601197890955, -90775.58394323556, -203.71373077511268, -6719.665061402611, 27991046.132363018, -39299.99414544993], [-3463.601197902298, 266.98726023504855, 6627.997808127805, 16.97804830530422, 491.84354547512436, -2067097.451381137, 2902.255408375298], [-90775.58394542664, 6627.997808270696, 192690.84264448984, 344.9838942934912, 14218.410141306991, -58067050.30175265, 81526.8915697917], [-203.7137308153724, 16.978048308294262, 344.9838943639237, 1.6426099498360536, 26.08917165034909, -110673.65762546365, 155.3914506948543], [-6719.665061595352, 491.84354548800866, 14218.41014136782, 26.089171645271257, 1049.5704873363943, -4287712.873819289, 6020.00673146702], [27991046.132582206, -2067097.4513907386, -58067050.3008461, -110673.65760176037, -4287712.873733459, 17640979810.692436, -24768203.26366024], [-39299.9941457577, 2902.255408388781, 81526.89156851894, 155.39145066157457, 6020.006731346518, -24768203.263660256, 34774.93327854146]]",Microlensing PSPL,,No,0.03816,17.113,18.691,0.17154,2458960.361,-2.0,0.02856,0.0,27.849,17.402,,0.0
Gaia20buc,3.53763,-1.72936,270.12279,-26.76827,MOA-2020-BLG-027,SIDEREAL,2020-07-20 04:53:18.145338+00:00,2022-08-16 00:00:49.875336+00:00,270.122705287,-26.7680199046,2000.0,,,,3.5378141863992,-1.72917312963403,,,,,,,,,,,,,,,,,,2459160.398708002,2459160.33668649,false,"[[0.5581174877840529, 0.00331713422827874, -0.3654848132130064, 0.013848616259107866, -0.0031350213284104225, -0.00030012492972947426, -7.095694098311517e-05], [0.003317134228278989, 4.2573783420206874e-05, -0.0029196600785323084, 0.00018148885393716116, 3.683940620757923e-05, -2.387361175034013e-06, 5.177694361216559e-07], [-0.3654848132130444, -0.0029196600785324997, 0.7920968784503963, -0.023679495629995488, -0.006035731565222668, 0.0006428964478298323, -0.00023662933385374923], [0.01384861625910721, 0.0001814888539371541, -0.023679495629993906, 0.0011341865198310835, 0.0003157369876656442, -1.924515572131801e-05, 5.6174240670311055e-06], [-0.0031350213284087928, 3.683940620759257e-05, -0.00603573156522436, 0.0003157369876656946, 0.00028128954247851436, -4.845777654932063e-06, 6.054868084101988e-06], [-0.00030012492974010335, -2.387361175103772e-06, 0.0006428964478416463, -1.9245155721711235e-05, -4.845777654942525e-06, 5.218307650830969e-07, -1.9044989067844953e-07], [-7.095694098297076e-05, 5.177694361225737e-07, -0.00023662933385382138, 5.617424067033984e-06, 6.0548680841007725e-06, -1.904498906773604e-07, 3.1675434382032606e-07]]",Microlensing PSPL,,No,0.52086,17.398,16.19,-0.08153,2458980.027,-0.09428,0.95451,0.0,81.075,null,,0.940615582782704
